100,png画像のロード失敗。
101,jpg画像のロード失敗。
102,jpeg画像のロード失敗。
103,bmp画像のロード失敗。
104,gif画像のロード失敗。
105,tiff画像のロード失敗。
106,tif画像のロード失敗。
107,dds画像のロード失敗。
108,拡張子が見つかりません。
109,無効な拡張子です。
200,頂点バッファの作成に失敗しました。
300,テクスチャSRVの作成に失敗しました。
